Orders export: 01/02/2019;;;;;
OrderID;ProductID;KlantID;OrderDatum;Prijs;Aantal
1553;1110;3;04/21/2018;16.50;1
1553;302222;3;04/21/2018;479.85;2
1554;3301;10;04/21/2018;4.50;1
1555;2201;25;04/22/2018;41.90;3
1556;2205;6;04/22/2018;41.90;3
1556;2214;6;04/22/2018;53.90;1
1557;2215;30;04/22/2018;53.90;1
1558;2201;19;04/22/2018;41.90;2
1559;2210;56;04/22/2018;53.90;3
1559;2215;56;04/22/2018;53.90;2
1559;5206;56;04/22/2018;33.90;1
1560;2206;38;04/22/2018;41.90;2
1561;2208;40;04/22/2018;48.51;1
1561;303222;40;04/22/2018;313.36;3
1562;2210;13;04/23/2018;53.90;1
1563;303161;72;04/23/2018;329.85;2
1564;2207;35;04/24/2018;53.90;3
1565;1105;21;04/24/2018;13.78;1
1565;101182;21;04/24/2018;2792.86;2
1565;102221;21;04/24/2018;1739.85;1
1566;5207;32;04/24/2018;33.90;2
1566;202201;32;04/24/2018;539.85;3
1567;301151;60;04/24/2018;764.85;2
1568;1107;18;04/25/2018;16.50;2
1568;101152;18;04/25/2018;2939.85;3
1569;1104;56;04/25/2018;14.50;3
1569;402002;56;04/25/2018;274.35;2
1570;2208;74;04/25/2018;53.90;3
1571;302161;16;04/25/2018;479.85;3
1571;303151;16;04/25/2018;329.85;2
1571;303162;16;04/25/2018;329.85;1
1572;2207;39;04/26/2018;53.90;3
1573;303181;2;04/26/2018;329.85;1
1574;3301;66;04/27/2018;4.05;2
1574;5205;66;04/27/2018;30.51;2
1574;402001;66;04/27/2018;274.35;1
1575;5401;10;04/27/2018;14.50;2
1575;303151;10;04/27/2018;329.85;2
1575;303222;10;04/27/2018;313.36;2
1576;402002;6;04/27/2018;274.35;3
1577;2203;72;04/27/2018;41.90;2
1577;2213;72;04/27/2018;53.90;3
1577;101221;72;04/27/2018;2645.87;2
1578;2215;39;04/28/2018;53.90;2
1578;303202;39;04/28/2018;329.85;2
1579;2212;54;04/28/2018;53.90;3
1579;4105;54;04/28/2018;15.50;1
1579;5402;54;04/28/2018;14.50;2
1580;2209;40;04/28/2018;53.90;3
1581;2207;4;04/29/2018;53.90;3
1581;301221;4;04/29/2018;764.85;1
1582;4101;55;04/29/2018;13.50;3
1582;402002;55;04/29/2018;274.35;2
1583;301181;11;04/29/2018;764.85;2
1584;1111;54;04/29/2018;16.50;1
1585;2210;47;04/30/2018;53.90;1
1585;101181;47;04/30/2018;2939.85;3
1585;303182;47;04/30/2018;329.85;1
1586;102181;64;04/30/2018;1739.85;1
1586;103171;64;04/30/2018;899.85;3
1586;302221;64;04/30/2018;479.85;1
1587;2210;4;04/30/2018;53.90;2
1588;302221;61;04/30/2018;455.86;3
1588;303222;61;04/30/2018;313.36;1
1589;303201;34;04/30/2018;296.87;3
1590;5201;67;05/01/2018;33.90;1
1590;301161;67;05/01/2018;764.85;3
1591;303161;51;05/01/2018;329.85;3
1592;5301;65;05/01/2018;11.90;3
1592;101202;65;05/01/2018;2939.85;2
1592;201201;65;05/01/2018;832.35;3
1593;4103;68;05/01/2018;13.50;2
1593;202181;68;05/01/2018;539.85;1
1593;302162;68;05/01/2018;431.87;3
1594;2211;35;05/02/2018;53.90;2
1595;2201;10;05/03/2018;41.90;3
1595;5201;10;05/03/2018;33.90;3
1596;5203;58;05/04/2018;33.90;1
1596;201201;58;05/04/2018;832.35;2
1596;302202;58;05/04/2018;479.85;3
1597;2214;54;05/05/2018;53.90;3
1597;303222;54;05/05/2018;329.85;2
1598;2212;69;05/06/2018;53.90;2
1599;1109;15;05/07/2018;16.50;1
1599;103201;15;05/07/2018;899.85;1
1599;301181;15;05/07/2018;764.85;2
1600;7401;23;05/07/2018;23.50;2
1600;101222;23;05/07/2018;2939.85;1
1600;102151;23;05/07/2018;1739.85;1
1601;2205;64;05/07/2018;41.90;1
1601;6402;64;05/07/2018;9.00;3
1602;101172;45;05/07/2018;2939.85;2
1602;201181;45;05/07/2018;832.35;1
1602;201221;45;05/07/2018;832.35;1
1603;2213;41;05/08/2018;53.90;3
1604;2214;74;05/09/2018;53.90;2
1605;103221;64;05/10/2018;899.85;2
1606;101182;22;05/10/2018;2939.85;1
1606;302201;22;05/10/2018;431.87;1
1607;101221;26;05/10/2018;2939.85;3
1608;1106;41;05/10/2018;16.50;3
1608;2204;41;05/10/2018;41.90;1
1609;2215;34;05/10/2018;53.90;3
1610;1101;6;05/11/2018;14.50;3
1611;3301;62;05/11/2018;4.50;3
1612;3302;52;05/12/2018;17.50;3
1613;3302;65;05/12/2018;17.50;1
1613;6401;65;05/12/2018;12.00;1
1614;303202;23;05/12/2018;313.36;1
1615;402001;21;05/12/2018;274.35;2
1616;1109;7;05/12/2018;16.50;2
1616;5205;7;05/12/2018;33.90;1
1617;2202;65;05/12/2018;41.90;3
1617;5201;65;05/12/2018;33.90;1
1617;303182;65;05/12/2018;329.85;3
1618;3303;20;05/12/2018;19.90;3
1619;302182;10;05/13/2018;479.85;2
1619;302202;10;05/13/2018;479.85;1
1619;303181;10;05/13/2018;329.85;2
1620;202161;59;05/13/2018;539.85;2
1621;2207;65;05/14/2018;53.90;1
1621;302222;65;05/14/2018;479.85;1
1622;2205;69;05/15/2018;41.90;3
1623;2210;48;05/16/2018;53.90;3
1623;3303;48;05/16/2018;19.90;3
1623;102181;48;05/16/2018;1652.86;3
1624;1107;35;05/16/2018;16.50;3
1624;3303;35;05/16/2018;19.90;2
1624;402002;35;05/16/2018;274.35;1
1625;3304;17;05/16/2018;21.90;3
1626;5405;30;05/16/2018;23.50;1
1626;6403;30;05/16/2018;15.00;3
1627;302161;24;05/17/2018;479.85;1
1628;2211;12;05/18/2018;53.90;2
1628;3302;12;05/18/2018;17.50;1
1628;101201;12;05/18/2018;2939.85;2
1629;5206;35;05/19/2018;32.21;2
1629;102151;35;05/19/2018;1652.86;2
1630;3302;38;05/20/2018;17.50;1
1630;5207;38;05/20/2018;33.90;1
1631;5208;71;05/20/2018;33.90;1
1632;2211;27;05/21/2018;48.51;2
1633;101171;2;05/21/2018;2939.85;2
1634;3305;63;05/21/2018;21.90;3
1635;303152;48;05/21/2018;329.85;2
1636;101171;33;05/21/2018;2939.85;2
1636;201201;33;05/21/2018;832.35;2
1636;303161;33;05/21/2018;329.85;1
1637;4101;77;05/21/2018;13.50;2
1638;4102;53;05/21/2018;13.50;3
1639;5206;19;05/21/2018;33.90;1
1640;5301;45;05/22/2018;11.90;3
1640;103151;45;05/22/2018;899.85;3
1641;1105;61;05/23/2018;14.50;1
1641;201201;61;05/23/2018;790.73;1
1641;301181;61;05/23/2018;764.85;1
1642;101201;65;05/23/2018;2939.85;1
1642;102151;65;05/23/2018;1739.85;3
1643;4103;32;05/23/2018;13.50;2
1644;201161;43;05/23/2018;832.35;3
1644;303221;43;05/23/2018;329.85;1
1645;4104;9;05/23/2018;15.50;3
1646;5201;60;05/23/2018;33.90;1
1646;101151;60;05/23/2018;2939.85;3
1646;103171;60;05/23/2018;899.85;3
1647;2202;65;05/23/2018;41.90;1
1647;303201;65;05/23/2018;313.36;1
1648;1105;67;05/24/2018;14.50;3
1648;4101;67;05/24/2018;13.50;3
1648;303181;67;05/24/2018;329.85;1
1649;1109;10;05/25/2018;16.50;2
1649;5402;10;05/25/2018;14.50;3
1649;302182;10;05/25/2018;479.85;2
1650;4105;49;05/25/2018;15.50;3
1651;4106;60;05/26/2018;15.50;3
1652;101152;6;05/26/2018;2939.85;3
1652;102221;6;05/26/2018;1739.85;3
1653;201201;32;05/26/2018;832.35;1
1653;302182;32;05/26/2018;479.85;2
1653;303202;32;05/26/2018;329.85;3
1654;101222;12;05/26/2018;2939.85;3
1655;1101;58;05/26/2018;14.50;1
1655;301151;58;05/26/2018;688.37;3
1655;303152;58;05/26/2018;329.85;1
1656;1104;14;05/27/2018;14.50;1
1656;1111;14;05/27/2018;16.50;1
1656;2206;14;05/27/2018;41.90;1
1657;5206;69;05/27/2018;33.90;3
1657;101221;69;05/27/2018;2939.85;2
1657;201221;69;05/27/2018;832.35;2
1658;1105;65;05/28/2018;14.50;3
1658;2208;65;05/28/2018;53.90;1
1658;5403;65;05/28/2018;14.50;3
1659;101221;22;05/29/2018;2939.85;3
1659;303162;22;05/29/2018;313.36;3
1659;401002;22;05/29/2018;281.85;3
1660;5405;27;05/30/2018;23.50;1
1660;202161;27;05/30/2018;539.85;2
1661;5201;34;05/31/2018;33.90;2
1662;5202;16;05/31/2018;33.90;2
1663;5203;69;05/31/2018;33.90;3
1664;1110;76;05/31/2018;16.50;1
1664;202161;76;05/31/2018;539.85;1
1665;1105;31;06/01/2018;14.50;1
1665;1110;31;06/01/2018;16.50;2
1665;5303;31;06/01/2018;37.90;3
1666;1104;27;06/01/2018;14.50;3
1666;101171;27;06/01/2018;2939.85;3
1666;103181;27;06/01/2018;899.85;2
1667;302201;31;06/01/2018;479.85;2
1668;302202;4;06/01/2018;431.87;2
1668;402001;4;06/01/2018;274.35;1
1669;2206;55;06/01/2018;41.90;3
1669;101171;55;06/01/2018;2939.85;2
1669;101202;55;06/01/2018;2939.85;1
1670;5204;57;06/01/2018;33.90;2
1671;102181;75;06/02/2018;1739.85;1
1672;5205;25;06/02/2018;33.90;3
1673;301221;46;06/02/2018;764.85;2
1674;5206;24;06/02/2018;33.90;3
1675;101182;26;06/03/2018;2939.85;1
1675;103151;26;06/03/2018;899.85;2
1675;301221;26;06/03/2018;764.85;2
1676;4106;45;06/03/2018;13.95;1
1676;102181;45;06/03/2018;1739.85;2
1677;1103;37;06/04/2018;14.50;3
1678;5301;12;06/05/2018;11.90;2
1678;302201;12;06/05/2018;479.85;3
1679;303152;48;06/05/2018;329.85;1
1680;5401;58;06/05/2018;14.50;1
1680;202161;58;06/05/2018;539.85;1
1681;3304;62;06/05/2018;21.90;2
1682;103181;29;06/05/2018;899.85;3
1682;402002;29;06/05/2018;274.35;2
1683;2203;37;06/05/2018;41.90;3
1683;103221;37;06/05/2018;899.85;1
1684;1104;17;06/06/2018;14.50;2
1684;401001;17;06/06/2018;281.85;2
1685;1111;31;06/06/2018;16.50;3
1686;1105;2;06/06/2018;14.50;1
1686;5201;2;06/06/2018;33.90;1
1686;6403;2;06/06/2018;15.00;1
1687;5205;50;06/06/2018;33.90;1
1687;401001;50;06/06/2018;281.85;3
1688;301161;74;06/06/2018;764.85;2
1688;301201;74;06/06/2018;764.85;3
1689;201161;31;06/06/2018;790.73;3
1689;301151;31;06/06/2018;764.85;1
1689;302201;31;06/06/2018;479.85;2
1690;1111;42;06/06/2018;16.50;2
1690;303151;42;06/06/2018;329.85;2
1691;5207;63;06/06/2018;33.90;3
1692;1104;36;06/07/2018;14.50;1
1692;3303;36;06/07/2018;19.90;1
1692;4106;36;06/07/2018;15.50;2
1693;2207;17;06/07/2018;53.90;1
1694;5208;6;06/08/2018;33.90;3
1695;302202;4;06/08/2018;479.85;2
1696;5301;10;06/08/2018;11.90;2
1697;1103;21;06/08/2018;14.50;1
1697;1104;21;06/08/2018;14.50;3
1697;2207;21;06/08/2018;53.90;1
1698;4104;19;06/08/2018;15.50;1
1698;5206;19;06/08/2018;33.90;3
1698;303161;19;06/08/2018;313.36;1
1699;5302;59;06/09/2018;9.98;3
1700;402001;36;06/09/2018;274.35;2
1701;5303;14;06/09/2018;37.90;3
1702;301161;48;06/10/2018;764.85;1
1703;5401;27;06/11/2018;14.50;3
1704;5201;5;06/11/2018;33.90;3
1704;303182;5;06/11/2018;329.85;2
1705;2209;16;06/11/2018;53.90;2
1705;2213;16;06/11/2018;53.90;3
1706;1102;64;06/12/2018;14.50;1
1706;3301;64;06/12/2018;4.50;2
1706;303161;64;06/12/2018;329.85;2
1707;103221;73;06/12/2018;899.85;1
1707;201221;73;06/12/2018;790.73;1
1707;301161;73;06/12/2018;764.85;3
1708;5401;70;06/13/2018;14.50;2
1708;7401;70;06/13/2018;23.50;1
1709;2204;29;06/13/2018;41.90;3
1709;303181;29;06/13/2018;329.85;3
1709;303182;29;06/13/2018;329.85;1
1710;301161;53;06/13/2018;764.85;1
1710;303152;53;06/13/2018;329.85;3
1710;401002;53;06/13/2018;281.85;2
1711;2201;76;06/13/2018;41.90;1
1711;3304;76;06/13/2018;21.90;2
1711;302201;76;06/13/2018;479.85;1
1712;5402;20;06/13/2018;14.50;3
1713;5403;17;06/13/2018;14.50;3
1714;1109;19;06/13/2018;16.50;2
1715;6403;34;06/13/2018;15.00;2
1715;301201;34;06/13/2018;764.85;3
1716;5404;16;06/14/2018;23.50;3
1717;5405;1;06/14/2018;23.50;3
1718;101221;22;06/15/2018;2939.85;3
1718;102151;22;06/15/2018;1739.85;3
1718;301151;22;06/15/2018;726.61;2
1719;6401;42;06/16/2018;12.00;3
1720;1102;34;06/16/2018;14.50;3
1720;1111;34;06/16/2018;16.50;1
1720;103221;34;06/16/2018;899.85;1
1721;2203;33;06/16/2018;41.90;3
1721;3301;33;06/16/2018;4.50;2
1721;5202;33;06/16/2018;30.51;3
1722;103181;25;06/17/2018;899.85;3
1723;401001;45;06/17/2018;281.85;3
1724;5404;31;06/17/2018;23.50;3
1724;202161;31;06/17/2018;539.85;3
1725;3303;49;06/17/2018;19.90;2
1725;202161;49;06/17/2018;539.85;2
1726;1109;15;06/17/2018;16.50;2
1726;101221;15;06/17/2018;2939.85;2
1727;6402;54;06/17/2018;9.00;2
1728;6403;25;06/17/2018;15.00;2
1729;7401;76;06/18/2018;23.50;2
1730;4104;26;06/18/2018;14.73;3
1731;7402;36;06/18/2018;23.50;2
1732;3302;46;06/18/2018;17.50;2
1733;7403;58;06/18/2018;36.00;3
1734;2202;50;06/19/2018;41.90;3
1734;2206;50;06/19/2018;41.90;2
1734;5208;50;06/19/2018;33.90;2
1735;4106;6;06/19/2018;13.95;3
1735;103221;6;06/19/2018;854.86;1
1736;7404;21;06/19/2018;36.00;2
1737;1105;67;06/19/2018;14.50;1
1737;7402;67;06/19/2018;23.50;3
1737;101171;67;06/19/2018;2939.85;1
1738;4106;41;06/19/2018;15.50;3
1738;5403;41;06/19/2018;14.50;3
1738;303152;41;06/19/2018;313.36;3
1739;5205;8;06/19/2018;33.90;3
1739;102221;8;06/19/2018;1739.85;3
1740;101151;71;06/19/2018;2939.85;3
1741;102171;15;06/19/2018;1739.85;3
1741;202201;15;06/19/2018;539.85;2
1741;303162;15;06/19/2018;329.85;1
1742;1105;70;06/19/2018;14.50;3
1742;2212;70;06/19/2018;53.90;2
1742;103221;70;06/19/2018;899.85;3
1743;1111;2;06/20/2018;16.50;3
1743;302221;2;06/20/2018;479.85;3
1744;1106;55;06/20/2018;15.68;3
1744;103151;55;06/20/2018;899.85;1
1744;303222;55;06/20/2018;329.85;1
1745;101152;77;06/20/2018;2939.85;2
1746;2213;19;06/20/2018;53.90;2
1746;101152;19;06/20/2018;2939.85;2
1746;302222;19;06/20/2018;479.85;1
1747;4105;7;06/20/2018;15.50;1
1747;303202;7;06/20/2018;329.85;1
1747;303221;7;06/20/2018;329.85;3
1748;1110;55;06/20/2018;16.50;2
1748;5301;55;06/20/2018;11.90;1
1748;102221;55;06/20/2018;1739.85;1
1749;101171;22;06/20/2018;2939.85;3
1750;2203;77;06/20/2018;41.90;3
1750;103201;77;06/20/2018;899.85;1
1751;3305;55;06/20/2018;21.90;2
1751;101222;55;06/20/2018;2645.87;3
1752;302201;52;06/21/2018;479.85;1
1752;302222;52;06/21/2018;479.85;3
1752;303222;52;06/21/2018;313.36;2
1753;101172;4;06/21/2018;2939.85;2
1754;5204;38;06/21/2018;33.90;3
1754;101181;38;06/21/2018;2939.85;1
1754;103181;38;06/21/2018;854.86;2
1755;2209;58;06/21/2018;53.90;3
1755;7404;58;06/21/2018;34.20;3
1756;3303;43;06/22/2018;19.90;3
1756;302221;43;06/22/2018;479.85;2
1757;2202;57;06/22/2018;41.90;2
1757;102151;57;06/22/2018;1739.85;1
1758;101181;59;06/22/2018;2939.85;3
1759;101182;44;06/23/2018;2939.85;2
1760;1108;60;06/23/2018;16.50;1
1761;3305;14;06/24/2018;21.90;1
1761;202221;14;06/24/2018;539.85;1
1761;303161;14;06/24/2018;329.85;3
1762;101201;66;06/24/2018;2939.85;2
1763;2203;1;06/24/2018;41.90;2
1763;301161;1;06/24/2018;764.85;3
1764;5303;16;06/24/2018;37.90;2
1764;7402;16;06/24/2018;23.50;2
1764;201181;16;06/24/2018;832.35;2
1765;101201;27;06/24/2018;2939.85;2
1765;103201;27;06/24/2018;809.87;2
1765;303152;27;06/24/2018;329.85;1
1766;2210;19;06/24/2018;53.90;2
1767;1111;9;06/24/2018;16.50;3
1767;101152;9;06/24/2018;2939.85;1
1768;5402;9;06/24/2018;14.50;3
1768;101222;9;06/24/2018;2645.87;2
1768;303201;9;06/24/2018;329.85;2
1769;2212;58;06/25/2018;53.90;3
1769;3305;58;06/25/2018;21.90;1
1769;302201;58;06/25/2018;479.85;3
1770;2206;18;06/25/2018;39.81;3
1770;6402;18;06/25/2018;9.00;3
1770;101151;18;06/25/2018;2792.86;1
1771;5206;76;06/25/2018;33.90;2
1772;2207;31;06/25/2018;53.90;3
1772;5302;31;06/25/2018;9.98;2
1773;101202;11;06/25/2018;2939.85;3
1774;5207;54;06/25/2018;33.90;3
1774;5208;54;06/25/2018;33.90;3
1774;103151;54;06/25/2018;899.85;2
1775;1111;19;06/25/2018;16.50;2
1775;2211;19;06/25/2018;53.90;2
1776;5201;71;06/25/2018;33.90;1
1776;101152;71;06/25/2018;2939.85;2
1777;101221;38;06/26/2018;2939.85;3
1778;302162;12;06/26/2018;479.85;2
1779;2208;48;06/26/2018;53.90;3
1779;3304;48;06/26/2018;21.90;1
1779;302161;48;06/26/2018;455.86;3
1780;2204;30;06/26/2018;41.90;2
1781;7402;40;06/26/2018;23.50;2
1781;303202;40;06/26/2018;329.85;1
1782;5302;50;06/26/2018;9.98;1
1782;5402;50;06/26/2018;14.50;2
1782;201201;50;06/26/2018;832.35;1
1783;2213;17;06/27/2018;53.90;1
1783;5403;17;06/27/2018;13.05;3
1783;402001;17;06/27/2018;260.63;3
1784;101222;72;06/27/2018;2939.85;3
1785;302162;11;06/27/2018;479.85;3
1786;3303;72;06/27/2018;19.90;2
1786;101201;72;06/27/2018;2939.85;2
1786;303222;72;06/27/2018;329.85;1
1787;5207;62;06/27/2018;30.51;1
1787;5404;62;06/27/2018;22.33;2
1787;103181;62;06/27/2018;899.85;2
1788;5403;25;06/27/2018;14.50;1
1788;302181;25;06/27/2018;455.86;2
1788;302221;25;06/27/2018;479.85;1
1789;5301;36;06/28/2018;10.71;3
1789;101181;36;06/28/2018;2939.85;1
1789;202181;36;06/28/2018;539.85;3
1790;301221;22;06/28/2018;726.61;2
1791;5202;10;06/28/2018;33.90;2
1791;5402;10;06/28/2018;14.50;1
1791;303222;10;06/28/2018;296.87;2
1792;1102;39;06/28/2018;13.78;1
1792;103151;39;06/28/2018;899.85;2
1793;102151;76;06/28/2018;1739.85;3
1794;2207;75;06/28/2018;53.90;2
1794;2209;75;06/28/2018;53.90;1
1794;303201;75;06/28/2018;329.85;2
1795;3302;33;06/28/2018;15.75;1
1795;302201;33;06/28/2018;479.85;1
1796;2202;2;06/29/2018;41.90;2
1797;5207;53;06/29/2018;33.90;1
1797;102171;53;06/29/2018;1739.85;1
1798;5208;6;06/30/2018;33.90;1
1798;301161;6;06/30/2018;764.85;1
1799;2212;2;07/01/2018;53.90;2
1799;401001;2;07/01/2018;281.85;1
1800;202221;55;07/01/2018;539.85;2
1800;302182;55;07/01/2018;431.87;1
1800;401001;55;07/01/2018;281.85;1
1801;5202;75;07/01/2018;32.21;2
1801;103171;75;07/01/2018;899.85;3
1801;401002;75;07/01/2018;281.85;2
1802;102171;46;07/02/2018;1739.85;2
1803;402002;51;07/02/2018;274.35;3
1804;1103;8;07/02/2018;14.50;2
1804;303222;8;07/02/2018;329.85;2
1805;201221;75;07/02/2018;832.35;3
1805;303152;75;07/02/2018;296.87;2
1805;303162;75;07/02/2018;329.85;1
1806;101151;20;07/02/2018;2939.85;3
1806;302202;20;07/02/2018;479.85;2
1807;3301;4;07/02/2018;4.50;1
1807;5206;4;07/02/2018;33.90;3
1807;201201;4;07/02/2018;749.12;2
1808;2215;65;07/02/2018;51.21;3
1808;6403;65;07/02/2018;15.00;2
1808;101202;65;07/02/2018;2939.85;2
1809;1111;63;07/02/2018;16.50;1
1809;103181;63;07/02/2018;899.85;2
1810;1103;75;07/02/2018;14.50;2
1810;1105;75;07/02/2018;14.50;2
1810;302222;75;07/02/2018;431.87;1
1811;2205;53;07/03/2018;41.90;3
1811;2213;53;07/03/2018;53.90;1
1811;101201;53;07/03/2018;2939.85;2
1812;101202;51;07/03/2018;2939.85;1
1813;102181;20;07/03/2018;1739.85;3
1814;303202;58;07/03/2018;329.85;2
1815;102201;61;07/03/2018;1739.85;3
1816;1111;52;07/03/2018;15.68;3
1816;102221;52;07/03/2018;1739.85;1
1817;201161;54;07/03/2018;832.35;3
1818;1104;54;07/03/2018;14.50;1
1818;302202;54;07/03/2018;479.85;1
1818;303152;54;07/03/2018;329.85;2
1819;1107;76;07/03/2018;16.50;2
1819;2203;76;07/03/2018;41.90;2
1820;103201;41;07/04/2018;899.85;2
1821;102151;50;07/04/2018;1739.85;2
1822;102221;22;07/04/2018;1739.85;3
1823;103151;72;07/04/2018;899.85;2
1824;5203;12;07/04/2018;33.90;1
1824;102221;12;07/04/2018;1739.85;2
1824;202161;12;07/04/2018;539.85;1
1825;101152;52;07/04/2018;2939.85;1
1825;302162;52;07/04/2018;479.85;2
1826;2210;12;07/04/2018;53.90;1
1826;2212;12;07/04/2018;53.90;3
1826;101221;12;07/04/2018;2939.85;2
1827;1104;36;07/05/2018;14.50;1
1827;201161;36;07/05/2018;832.35;1
1827;302162;36;07/05/2018;479.85;3
1828;5202;56;07/06/2018;33.90;2
1828;102201;56;07/06/2018;1739.85;3
1829;103171;37;07/06/2018;899.85;2
1830;5405;37;07/07/2018;23.50;2
1830;201161;37;07/07/2018;832.35;1
1831;6402;51;07/07/2018;8.55;1
1831;101202;51;07/07/2018;2939.85;2
1831;303221;51;07/07/2018;329.85;1
1832;5205;21;07/07/2018;33.90;3
1832;6401;21;07/07/2018;12.00;1
1832;303151;21;07/07/2018;329.85;3
1833;3304;43;07/07/2018;19.71;1
1833;101201;43;07/07/2018;2939.85;3
1833;101221;43;07/07/2018;2939.85;3
1834;201221;69;07/07/2018;832.35;1
1835;1108;50;07/07/2018;16.50;2
1835;1110;50;07/07/2018;16.50;1
1835;102201;50;07/07/2018;1652.86;1
1836;103181;12;07/07/2018;899.85;2
1837;1102;65;07/07/2018;14.50;2
1838;103201;18;07/07/2018;899.85;3
1839;1105;10;07/07/2018;14.50;3
1839;2206;10;07/07/2018;41.90;3
1839;7403;10;07/07/2018;36.00;2
1840;1106;75;07/07/2018;15.68;3
1840;5204;75;07/07/2018;33.90;3
1840;7401;75;07/07/2018;23.50;2
1841;103221;16;07/07/2018;899.85;2
1842;201161;64;07/08/2018;832.35;2
1843;1110;50;07/09/2018;16.50;3
1843;2206;50;07/09/2018;39.81;1
1844;102151;52;07/09/2018;1739.85;3
1844;202181;52;07/09/2018;539.85;2
1845;3301;44;07/09/2018;4.50;2
1845;5203;44;07/09/2018;33.90;1
1845;6402;44;07/09/2018;9.00;1
1846;102151;10;07/10/2018;1739.85;2
1847;201181;26;07/10/2018;832.35;2
1848;102171;11;07/10/2018;1739.85;1
1848;201221;11;07/10/2018;832.35;3
1849;2215;47;07/10/2018;53.90;2
1850;1101;74;07/10/2018;14.50;1
1850;7402;74;07/10/2018;23.50;2
1851;3302;31;07/10/2018;17.50;2
1852;5301;74;07/10/2018;11.90;1
1852;101202;74;07/10/2018;2939.85;2
1853;201201;28;07/11/2018;832.35;2
1854;101182;56;07/11/2018;2645.87;3
1854;102151;56;07/11/2018;1565.87;1
1855;1110;50;07/11/2018;16.50;1
1855;5207;50;07/11/2018;33.90;3
1855;102201;50;07/11/2018;1739.85;2
1856;2201;32;07/12/2018;39.81;2
1856;2203;32;07/12/2018;41.90;3
1856;101181;32;07/12/2018;2939.85;3
1857;201221;68;07/12/2018;832.35;2
1858;4104;43;07/12/2018;15.50;1
1858;101201;43;07/12/2018;2939.85;1
1859;5301;7;07/13/2018;11.90;3
1859;302161;7;07/13/2018;479.85;2
1860;2202;77;07/13/2018;41.90;1
1860;2212;77;07/13/2018;53.90;3
1860;302222;77;07/13/2018;479.85;3
1861;103221;69;07/14/2018;899.85;2
1862;2212;75;07/15/2018;53.90;3
1863;102151;41;07/15/2018;1739.85;1
1864;4104;34;07/16/2018;15.50;1
1864;202161;34;07/16/2018;539.85;2
1865;202161;46;07/17/2018;539.85;3
1866;1111;47;07/18/2018;16.50;2
1867;101202;75;07/18/2018;2645.87;1
1867;301161;75;07/18/2018;726.61;3
1867;303162;75;07/18/2018;329.85;2
1868;202181;19;07/18/2018;539.85;3
1869;202201;36;07/18/2018;539.85;3
1870;103181;70;07/19/2018;899.85;2
1870;202201;70;07/19/2018;539.85;1
1871;4102;45;07/20/2018;13.50;3
1872;302162;38;07/20/2018;479.85;2
1873;302222;10;07/20/2018;479.85;2
1874;202221;67;07/20/2018;539.85;2
1875;301151;60;07/21/2018;764.85;3
1876;302162;64;07/21/2018;479.85;2
1876;303222;64;07/21/2018;329.85;2
1877;2201;22;07/21/2018;41.90;3
1877;2213;22;07/21/2018;53.90;2
1877;202221;22;07/21/2018;485.87;2
1878;101172;13;07/21/2018;2939.85;3
1878;101181;13;07/21/2018;2939.85;1
1879;4101;26;07/21/2018;13.50;2
1879;302182;26;07/21/2018;479.85;2
1879;303202;26;07/21/2018;329.85;1
1880;1107;41;07/21/2018;16.50;2
1881;102201;70;07/21/2018;1739.85;2
1882;1111;71;07/21/2018;14.85;3
1882;4106;71;07/21/2018;15.50;2
1882;6402;71;07/21/2018;8.10;1
1883;5405;2;07/21/2018;23.50;2
1883;102171;2;07/21/2018;1739.85;2
1884;5206;64;07/21/2018;33.90;1
1884;7401;64;07/21/2018;23.50;3
1884;102181;64;07/21/2018;1739.85;1
1885;5302;64;07/22/2018;9.48;3
1885;102221;64;07/22/2018;1739.85;3
1885;302182;64;07/22/2018;479.85;2
1886;301161;45;07/22/2018;764.85;3
1887;301181;5;07/22/2018;764.85;2
1888;301201;28;07/22/2018;764.85;2
1889;301221;12;07/22/2018;764.85;2
1890;2201;42;07/23/2018;41.90;1
1890;2202;42;07/23/2018;41.90;3
1890;303151;42;07/23/2018;329.85;2
1891;1101;56;07/24/2018;14.50;1
1891;302202;56;07/24/2018;479.85;1
1892;2210;49;07/24/2018;53.90;2
1892;101172;49;07/24/2018;2792.86;3
1892;101221;49;07/24/2018;2939.85;3
1893;101222;77;07/24/2018;2939.85;2
1893;301221;77;07/24/2018;764.85;1
1894;303221;47;07/24/2018;329.85;1
1895;2206;13;07/24/2018;39.81;1
1895;301221;13;07/24/2018;764.85;2
1896;4101;61;07/24/2018;13.50;3
1896;103201;61;07/24/2018;899.85;2
1896;303201;61;07/24/2018;313.36;3
1897;301151;38;07/24/2018;764.85;2
1898;1106;68;07/24/2018;16.50;3
1899;302161;34;07/24/2018;479.85;3
1900;302162;30;07/24/2018;479.85;2
1901;3302;31;07/24/2018;16.63;2
1901;4102;31;07/24/2018;12.83;3
1901;401001;31;07/24/2018;281.85;2
1902;1102;76;07/24/2018;14.50;3
1902;301181;76;07/24/2018;688.37;2
1903;302181;62;07/25/2018;479.85;3
1904;5202;52;07/26/2018;33.90;2
1904;303221;52;07/26/2018;329.85;3
1905;302182;31;07/26/2018;479.85;2
1906;302201;50;07/27/2018;479.85;3
1907;2205;3;07/27/2018;41.90;3
1907;6402;3;07/27/2018;9.00;1
